Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Grampians,Northern Grampians,2014Q4,29.0,210.0,House,3
Grampians,Northern Grampians,2015Q1,33.0,220.0,House,3
Grampians,Northern Grampians,2015Q2,23.0,220.0,House,3
Grampians,Northern Grampians,2015Q3,34.0,213.0,House,3
Grampians,Northern Grampians,2015Q4,38.0,230.0,House,3
Grampians,Northern Grampians,2016Q1,29.0,200.0,House,3
Grampians,Northern Grampians,2016Q2,30.0,240.0,House,3
Grampians,Northern Grampians,2016Q3,34.0,220.0,House,3
Grampians,Northern Grampians,2016Q4,34.0,220.0,House,3
Grampians,Northern Grampians,2017Q1,40.0,220.0,House,3
Grampians,Northern Grampians,2017Q2,32.0,240.0,House,3
Grampians,Northern Grampians,2017Q3,23.0,220.0,House,3
Grampians,Northern Grampians,2017Q4,26.0,233.0,House,3
Grampians,Northern Grampians,2018Q1,33.0,230.0,House,3
Grampians,Northern Grampians,2018Q2,37.0,230.0,House,3
Grampians,Northern Grampians,2018Q3,47.0,255.0,House,3
Grampians,Northern Grampians,2018Q4,27.0,250.0,House,3
Grampians,Northern Grampians,2019Q1,46.0,250.0,House,3
Grampians,Northern Grampians,2019Q2,27.0,250.0,House,3
Grampians,Northern Grampians,2019Q3,21.0,270.0,House,3
Grampians,Northern Grampians,2019Q4,36.0,265.0,House,3
Grampians,Northern Grampians,2020Q1,32.0,250.0,House,3
Grampians,Northern Grampians,2020Q2,34.0,263.0,House,3
Grampians,Northern Grampians,2020Q3,24.0,253.0,House,3
Grampians,Northern Grampians,2020Q4,21.0,285.0,House,3
Grampians,Northern Grampians,2021Q1,21.0,270.0,House,3
Grampians,Northern Grampians,2021Q2,19.0,290.0,House,3
Grampians,Northern Grampians,2021Q3,21.0,300.0,House,3
Grampians,Northern Grampians,2021Q4,30.0,323.0,House,3
Grampians,Northern Grampians,2022Q1,23.0,340.0,House,3
Grampians,Northern Grampians,2022Q2,27.0,350.0,House,3
Grampians,Northern Grampians,2022Q3,28.0,348.0,House,3
Grampians,Northern Grampians,2022Q4,36.0,345.0,House,3
Grampians,Northern Grampians,2023Q1,23.0,330.0,House,3
Grampians,Northern Grampians,2023Q2,36.0,373.0,House,3
Grampians,Northern Grampians,2023Q3,18.0,340.0,House,3
Grampians,Northern Grampians,2023Q4,25.0,380.0,House,3
Grampians,Northern Grampians,2024Q1,27.0,370.0,House,3
Grampians,Northern Grampians,2024Q2,22.0,370.0,House,3
Grampians,Northern Grampians,2024Q3,21.0,380.0,House,3
Grampians,Northern Grampians,2024Q4,25.0,400.0,House,3
Grampians,Pyrenees,1999Q2,6.0,115.0,House,3
Grampians,Pyrenees,1999Q3,8.0,120.0,House,3
Grampians,Pyrenees,1999Q4,6.0,90.0,House,3
Grampians,Pyrenees,2000Q1,11.0,120.0,House,3
Grampians,Pyrenees,2000Q2,6.0,113.0,House,3
Grampians,Pyrenees,2000Q3,6.0,125.0,House,3
Grampians,Pyrenees,2000Q4,6.0,120.0,House,3
Grampians,Pyrenees,2001Q1,5.0,130.0,House,3
Grampians,Pyrenees,2001Q2,5.0,110.0,House,3
Grampians,Pyrenees,2001Q4,6.0,130.0,House,3
Grampians,Pyrenees,2002Q2,6.0,110.0,House,3
Grampians,Pyrenees,2002Q3,6.0,155.0,House,3
Grampians,Pyrenees,2002Q4,8.0,145.0,House,3
Grampians,Pyrenees,2003Q2,5.0,140.0,House,3
Grampians,Pyrenees,2003Q3,6.0,100.0,House,3
Grampians,Pyrenees,2004Q3,6.0,160.0,House,3
Grampians,Pyrenees,2004Q4,5.0,150.0,House,3
Grampians,Pyrenees,2005Q1,6.0,168.0,House,3
Grampians,Pyrenees,2005Q2,6.0,148.0,House,3
Grampians,Pyrenees,2005Q3,6.0,155.0,House,3
Grampians,Pyrenees,2005Q4,9.0,130.0,House,3
Grampians,Pyrenees,2006Q3,5.0,210.0,House,3
Grampians,Pyrenees,2006Q4,6.0,175.0,House,3
Grampians,Pyrenees,2007Q1,5.0,140.0,House,3
Grampians,Pyrenees,2007Q3,5.0,170.0,House,3
Grampians,Pyrenees,2008Q1,5.0,150.0,House,3
Grampians,Pyrenees,2010Q1,5.0,160.0,House,3
Grampians,Pyrenees,2010Q2,8.0,200.0,House,3
Grampians,Pyrenees,2010Q3,8.0,203.0,House,3
Grampians,Pyrenees,2010Q4,7.0,170.0,House,3
Grampians,Pyrenees,2011Q1,11.0,200.0,House,3
Grampians,Pyrenees,2011Q2,6.0,193.0,House,3
Grampians,Pyrenees,2011Q3,8.0,210.0,House,3
Grampians,Pyrenees,2011Q4,8.0,235.0,House,3
Grampians,Pyrenees,2012Q1,11.0,250.0,House,3
Grampians,Pyrenees,2012Q2,9.0,210.0,House,3
Grampians,Pyrenees,2012Q3,10.0,220.0,House,3
Grampians,Pyrenees,2012Q4,5.0,200.0,House,3
Grampians,Pyrenees,2013Q1,10.0,255.0,House,3
Grampians,Pyrenees,2013Q2,13.0,185.0,House,3
Grampians,Pyrenees,2013Q3,8.0,245.0,House,3
Grampians,Pyrenees,2013Q4,12.0,220.0,House,3
Grampians,Pyrenees,2014Q1,6.0,235.0,House,3
Grampians,Pyrenees,2014Q2,10.0,250.0,House,3
Grampians,Pyrenees,2014Q3,12.0,245.0,House,3
Grampians,Pyrenees,2014Q4,10.0,250.0,House,3
Grampians,Pyrenees,2015Q1,11.0,230.0,House,3
Grampians,Pyrenees,2015Q2,11.0,250.0,House,3
Grampians,Pyrenees,2015Q3,10.0,260.0,House,3
Grampians,Pyrenees,2015Q4,10.0,255.0,House,3
Grampians,Pyrenees,2016Q1,8.0,228.0,House,3
Grampians,Pyrenees,2016Q2,12.0,250.0,House,3
Grampians,Pyrenees,2016Q3,14.0,250.0,House,3
Grampians,Pyrenees,2016Q4,11.0,250.0,House,3
Grampians,Pyrenees,2017Q1,14.0,250.0,House,3
Grampians,Pyrenees,2017Q2,14.0,250.0,House,3
Grampians,Pyrenees,2017Q3,5.0,255.0,House,3
Grampians,Pyrenees,2017Q4,6.0,250.0,House,3
Grampians,Pyrenees,2018Q1,10.0,255.0,House,3
Grampians,Pyrenees,2018Q2,10.0,290.0,House,3
Grampians,Pyrenees,2018Q3,16.0,255.0,House,3
Grampians,Pyrenees,2018Q4,13.0,260.0,House,3
Grampians,Pyrenees,2019Q1,8.0,268.0,House,3
Grampians,Pyrenees,2019Q2,5.0,300.0,House,3
Grampians,Pyrenees,2019Q3,11.0,340.0,House,3
Grampians,Pyrenees,2019Q4,14.0,300.0,House,3
Grampians,Pyrenees,2020Q1,6.0,287.0,House,3
Grampians,Pyrenees,2020Q2,11.0,270.0,House,3
Grampians,Pyrenees,2020Q3,9.0,300.0,House,3
Grampians,Pyrenees,2020Q4,11.0,320.0,House,3
Grampians,Pyrenees,2021Q1,13.0,280.0,House,3
Grampians,Pyrenees,2021Q2,9.0,300.0,House,3
Grampians,Pyrenees,2022Q1,13.0,310.0,House,3
Grampians,Pyrenees,2022Q3,8.0,350.0,House,3
Grampians,Pyrenees,2022Q4,7.0,350.0,House,3
Grampians,Pyrenees,2023Q1,11.0,300.0,House,3
Grampians,Pyrenees,2023Q2,5.0,350.0,House,3
Grampians,Pyrenees,2023Q4,6.0,370.0,House,3
Grampians,Pyrenees,2024Q1,13.0,360.0,House,3
Grampians,Pyrenees,2024Q2,10.0,360.0,House,3
Grampians,Pyrenees,2024Q3,12.0,418.0,House,3
Grampians,Pyrenees,2024Q4,8.0,400.0,House,3
Grampians,West Wimmera,1999Q2,5.0,80.0,House,3
Grampians,West Wimmera,1999Q3,7.0,90.0,House,3
Grampians,West Wimmera,2001Q3,5.0,85.0,House,3
Grampians,West Wimmera,2002Q4,6.0,98.0,House,3
Grampians,West Wimmera,2004Q3,6.0,110.0,House,3
Grampians,West Wimmera,2005Q1,5.0,115.0,House,3
Grampians,West Wimmera,2005Q2,5.0,110.0,House,3
Grampians,West Wimmera,2006Q2,5.0,120.0,House,3
Grampians,West Wimmera,2006Q4,5.0,120.0,House,3
Grampians,West Wimmera,2007Q3,6.0,120.0,House,3
Grampians,West Wimmera,2008Q1,5.0,130.0,House,3
Grampians,West Wimmera,2009Q4,5.0,150.0,House,3
Grampians,West Wimmera,2010Q4,7.0,145.0,House,3
Grampians,West Wimmera,2011Q1,6.0,150.0,House,3
Grampians,West Wimmera,2011Q3,6.0,151.0,House,3
Grampians,West Wimmera,2014Q4,5.0,165.0,House,3
Grampians,West Wimmera,2017Q2,5.0,200.0,House,3
Grampians,West Wimmera,2017Q4,5.0,175.0,House,3
Grampians,West Wimmera,2018Q1,7.0,180.0,House,3
Grampians,West Wimmera,2018Q2,5.0,200.0,House,3
Grampians,West Wimmera,2018Q3,5.0,180.0,House,3
Grampians,West Wimmera,2019Q2,7.0,200.0,House,3
Grampians,West Wimmera,2020Q1,9.0,180.0,House,3
Grampians,West Wimmera,2020Q4,7.0,240.0,House,3
Grampians,West Wimmera,2021Q1,6.0,238.0,House,3
Grampians,West Wimmera,2021Q2,7.0,220.0,House,3
Grampians,West Wimmera,2021Q3,7.0,230.0,House,3
Grampians,West Wimmera,2021Q4,8.0,213.0,House,3
Grampians,West Wimmera,2022Q3,5.0,230.0,House,3
Grampians,West Wimmera,2023Q1,8.0,295.0,House,3
Grampians,West Wimmera,2023Q2,7.0,290.0,House,3
Grampians,West Wimmera,2024Q1,6.0,258.0,House,3
Grampians,West Wimmera,2024Q2,5.0,315.0,House,3
Grampians,Yarriambiack,1999Q2,9.0,90.0,House,3
Grampians,Yarriambiack,1999Q3,8.0,80.0,House,3
Grampians,Yarriambiack,1999Q4,7.0,80.0,House,3
Grampians,Yarriambiack,2000Q1,7.0,90.0,House,3
Grampians,Yarriambiack,2000Q2,7.0,80.0,House,3
Grampians,Yarriambiack,2000Q3,5.0,90.0,House,3
Grampians,Yarriambiack,2000Q4,8.0,90.0,House,3
Grampians,Yarriambiack,2001Q1,14.0,90.0,House,3
Grampians,Yarriambiack,2002Q1,11.0,100.0,House,3
Grampians,Yarriambiack,2002Q2,5.0,90.0,House,3
Grampians,Yarriambiack,2002Q4,8.0,108.0,House,3
Grampians,Yarriambiack,2003Q2,12.0,100.0,House,3
Grampians,Yarriambiack,2003Q3,8.0,100.0,House,3
Grampians,Yarriambiack,2003Q4,6.0,118.0,House,3
Grampians,Yarriambiack,2004Q1,12.0,105.0,House,3
Grampians,Yarriambiack,2004Q2,11.0,110.0,House,3
Grampians,Yarriambiack,2004Q3,9.0,110.0,House,3
Grampians,Yarriambiack,2004Q4,12.0,111.0,House,3
Grampians,Yarriambiack,2005Q1,9.0,110.0,House,3
Grampians,Yarriambiack,2005Q2,8.0,110.0,House,3
Grampians,Yarriambiack,2005Q3,13.0,110.0,House,3
Grampians,Yarriambiack,2005Q4,11.0,110.0,House,3
Grampians,Yarriambiack,2006Q1,9.0,120.0,House,3
Grampians,Yarriambiack,2006Q2,11.0,110.0,House,3
Grampians,Yarriambiack,2006Q3,12.0,138.0,House,3
Grampians,Yarriambiack,2006Q4,12.0,135.0,House,3
Grampians,Yarriambiack,2007Q1,17.0,130.0,House,3
Grampians,Yarriambiack,2007Q2,14.0,130.0,House,3
Grampians,Yarriambiack,2007Q3,8.0,133.0,House,3
Grampians,Yarriambiack,2007Q4,14.0,150.0,House,3
Grampians,Yarriambiack,2008Q1,17.0,140.0,House,3
Grampians,Yarriambiack,2008Q2,23.0,130.0,House,3
Grampians,Yarriambiack,2008Q3,14.0,135.0,House,3
Grampians,Yarriambiack,2008Q4,16.0,140.0,House,3
Grampians,Yarriambiack,2009Q1,20.0,148.0,House,3
Grampians,Yarriambiack,2009Q2,16.0,140.0,House,3
Grampians,Yarriambiack,2009Q3,19.0,130.0,House,3
Grampians,Yarriambiack,2009Q4,20.0,140.0,House,3
Grampians,Yarriambiack,2010Q1,17.0,140.0,House,3
Grampians,Yarriambiack,2010Q2,11.0,140.0,House,3
Grampians,Yarriambiack,2010Q3,16.0,160.0,House,3
Grampians,Yarriambiack,2010Q4,12.0,150.0,House,3
Grampians,Yarriambiack,2011Q1,20.0,150.0,House,3
Grampians,Yarriambiack,2011Q2,21.0,155.0,House,3
Grampians,Yarriambiack,2011Q3,21.0,150.0,House,3
Grampians,Yarriambiack,2011Q4,15.0,150.0,House,3
Grampians,Yarriambiack,2012Q1,15.0,155.0,House,3
Grampians,Yarriambiack,2012Q2,15.0,150.0,House,3
Grampians,Yarriambiack,2012Q3,22.0,150.0,House,3
Grampians,Yarriambiack,2012Q4,11.0,170.0,House,3
Grampians,Yarriambiack,2013Q1,15.0,150.0,House,3
Grampians,Yarriambiack,2013Q2,11.0,150.0,House,3
Grampians,Yarriambiack,2013Q3,17.0,175.0,House,3
Grampians,Yarriambiack,2013Q4,10.0,153.0,House,3
Grampians,Yarriambiack,2014Q1,23.0,165.0,House,3
Grampians,Yarriambiack,2014Q2,10.0,158.0,House,3
Grampians,Yarriambiack,2014Q3,17.0,165.0,House,3
Grampians,Yarriambiack,2014Q4,11.0,160.0,House,3
Grampians,Yarriambiack,2015Q1,21.0,170.0,House,3
Grampians,Yarriambiack,2015Q2,21.0,170.0,House,3
Grampians,Yarriambiack,2015Q3,15.0,170.0,House,3
Grampians,Yarriambiack,2015Q4,11.0,180.0,House,3
Grampians,Yarriambiack,2016Q1,20.0,178.0,House,3
Grampians,Yarriambiack,2016Q2,24.0,175.0,House,3
Grampians,Yarriambiack,2016Q3,14.0,170.0,House,3
Grampians,Yarriambiack,2016Q4,12.0,173.0,House,3
Grampians,Yarriambiack,2017Q1,19.0,180.0,House,3
Grampians,Yarriambiack,2017Q2,12.0,175.0,House,3
Grampians,Yarriambiack,2017Q3,9.0,175.0,House,3
Grampians,Yarriambiack,2017Q4,14.0,180.0,House,3
Grampians,Yarriambiack,2018Q1,14.0,180.0,House,3
Grampians,Yarriambiack,2018Q2,10.0,190.0,House,3
Grampians,Yarriambiack,2018Q3,14.0,195.0,House,3
Grampians,Yarriambiack,2018Q4,8.0,195.0,House,3
Grampians,Yarriambiack,2019Q1,12.0,190.0,House,3
Grampians,Yarriambiack,2019Q2,13.0,200.0,House,3
Grampians,Yarriambiack,2019Q3,15.0,200.0,House,3
Grampians,Yarriambiack,2019Q4,12.0,188.0,House,3
Grampians,Yarriambiack,2020Q1,12.0,200.0,House,3
Grampians,Yarriambiack,2020Q2,11.0,200.0,House,3
Grampians,Yarriambiack,2020Q3,7.0,200.0,House,3
Grampians,Yarriambiack,2020Q4,11.0,225.0,House,3
Grampians,Yarriambiack,2021Q1,13.0,200.0,House,3
Grampians,Yarriambiack,2021Q2,8.0,205.0,House,3
Grampians,Yarriambiack,2021Q3,13.0,240.0,House,3
Grampians,Yarriambiack,2021Q4,10.0,243.0,House,3
Grampians,Yarriambiack,2022Q1,13.0,260.0,House,3
Grampians,Yarriambiack,2022Q2,10.0,265.0,House,3
Grampians,Yarriambiack,2022Q3,5.0,300.0,House,3
Grampians,Yarriambiack,2022Q4,11.0,260.0,House,3
Grampians,Yarriambiack,2023Q1,14.0,288.0,House,3
Grampians,Yarriambiack,2023Q2,14.0,270.0,House,3
Grampians,Yarriambiack,2023Q4,7.0,300.0,House,3
Grampians,Yarriambiack,2024Q1,6.0,315.0,House,3
Grampians,Yarriambiack,2024Q2,10.0,300.0,House,3
Grampians,Yarriambiack,2024Q3,5.0,310.0,House,3
Loddon Mallee,Buloke,1999Q2,6.0,85.0,House,3
Loddon Mallee,Buloke,1999Q3,6.0,95.0,House,3
Loddon Mallee,Buloke,2000Q1,6.0,85.0,House,3
Loddon Mallee,Buloke,2000Q2,5.0,75.0,House,3
Loddon Mallee,Buloke,2001Q1,10.0,95.0,House,3
Loddon Mallee,Buloke,2002Q1,5.0,100.0,House,3
Loddon Mallee,Buloke,2002Q4,6.0,105.0,House,3
Loddon Mallee,Buloke,2003Q1,7.0,110.0,House,3
Loddon Mallee,Buloke,2003Q4,7.0,110.0,House,3
Loddon Mallee,Buloke,2004Q1,8.0,110.0,House,3
Loddon Mallee,Buloke,2004Q3,8.0,110.0,House,3
Loddon Mallee,Buloke,2004Q4,7.0,120.0,House,3
Loddon Mallee,Buloke,2005Q2,9.0,120.0,House,3
Loddon Mallee,Buloke,2006Q1,6.0,113.0,House,3
Loddon Mallee,Buloke,2006Q2,5.0,125.0,House,3
Loddon Mallee,Buloke,2007Q3,6.0,130.0,House,3
Loddon Mallee,Buloke,2008Q1,10.0,138.0,House,3
Loddon Mallee,Buloke,2008Q2,5.0,160.0,House,3
Loddon Mallee,Buloke,2008Q3,8.0,150.0,House,3
Loddon Mallee,Buloke,2008Q4,8.0,165.0,House,3
Loddon Mallee,Buloke,2009Q1,13.0,160.0,House,3
Loddon Mallee,Buloke,2009Q3,11.0,140.0,House,3
Loddon Mallee,Buloke,2009Q4,8.0,160.0,House,3
Loddon Mallee,Buloke,2010Q1,8.0,148.0,House,3
Loddon Mallee,Buloke,2010Q2,13.0,160.0,House,3
Loddon Mallee,Buloke,2010Q3,9.0,145.0,House,3
Loddon Mallee,Buloke,2010Q4,5.0,150.0,House,3
Loddon Mallee,Buloke,2011Q1,6.0,155.0,House,3
Loddon Mallee,Buloke,2011Q2,5.0,150.0,House,3
Loddon Mallee,Buloke,2011Q3,8.0,163.0,House,3
Loddon Mallee,Buloke,2011Q4,9.0,170.0,House,3
Loddon Mallee,Buloke,2012Q1,14.0,150.0,House,3
Loddon Mallee,Buloke,2012Q2,5.0,150.0,House,3
Loddon Mallee,Buloke,2012Q3,12.0,160.0,House,3
Loddon Mallee,Buloke,2012Q4,8.0,175.0,House,3
Loddon Mallee,Buloke,2013Q1,10.0,165.0,House,3
Loddon Mallee,Buloke,2013Q2,9.0,180.0,House,3
Loddon Mallee,Buloke,2013Q3,9.0,170.0,House,3
Loddon Mallee,Buloke,2013Q4,5.0,200.0,House,3
Loddon Mallee,Buloke,2014Q1,10.0,165.0,House,3
Loddon Mallee,Buloke,2014Q3,7.0,180.0,House,3
Loddon Mallee,Buloke,2014Q4,13.0,175.0,House,3
Loddon Mallee,Buloke,2015Q1,13.0,190.0,House,3
Loddon Mallee,Buloke,2015Q2,5.0,175.0,House,3
Loddon Mallee,Buloke,2015Q3,10.0,180.0,House,3
Loddon Mallee,Buloke,2015Q4,5.0,190.0,House,3
Loddon Mallee,Buloke,2016Q1,6.0,195.0,House,3
Loddon Mallee,Buloke,2016Q2,12.0,183.0,House,3
Loddon Mallee,Buloke,2016Q3,8.0,180.0,House,3
Loddon Mallee,Buloke,2016Q4,8.0,180.0,House,3
Loddon Mallee,Buloke,2017Q1,5.0,200.0,House,3
Loddon Mallee,Buloke,2017Q2,6.0,188.0,House,3
Loddon Mallee,Buloke,2017Q3,9.0,180.0,House,3
Loddon Mallee,Buloke,2017Q4,13.0,180.0,House,3
Loddon Mallee,Buloke,2018Q1,10.0,200.0,House,3
Loddon Mallee,Buloke,2018Q2,8.0,200.0,House,3
Loddon Mallee,Buloke,2018Q3,13.0,195.0,House,3
Loddon Mallee,Buloke,2018Q4,7.0,200.0,House,3
Loddon Mallee,Buloke,2019Q1,11.0,220.0,House,3
Loddon Mallee,Buloke,2019Q2,10.0,210.0,House,3
Loddon Mallee,Buloke,2019Q3,9.0,190.0,House,3
Loddon Mallee,Buloke,2019Q4,9.0,205.0,House,3
Loddon Mallee,Buloke,2020Q1,12.0,235.0,House,3
Loddon Mallee,Buloke,2020Q2,7.0,200.0,House,3
Loddon Mallee,Buloke,2021Q1,9.0,240.0,House,3
Loddon Mallee,Buloke,2021Q2,5.0,260.0,House,3
Loddon Mallee,Buloke,2021Q3,11.0,250.0,House,3
Loddon Mallee,Buloke,2022Q1,5.0,275.0,House,3
Loddon Mallee,Buloke,2022Q2,6.0,245.0,House,3
Loddon Mallee,Buloke,2022Q3,7.0,280.0,House,3
Loddon Mallee,Buloke,2022Q4,8.0,283.0,House,3
Loddon Mallee,Buloke,2023Q1,6.0,290.0,House,3
Loddon Mallee,Buloke,2023Q3,7.0,295.0,House,3
Loddon Mallee,Buloke,2023Q4,7.0,280.0,House,3
Loddon Mallee,Buloke,2024Q2,9.0,350.0,House,3
Loddon Mallee,Buloke,2024Q3,7.0,300.0,House,3
Loddon Mallee,Buloke,2024Q4,7.0,310.0,House,3
Loddon Mallee,Campaspe,1999Q2,90.0,145.0,House,3
Loddon Mallee,Campaspe,1999Q3,78.0,150.0,House,3
Loddon Mallee,Campaspe,1999Q4,110.0,145.0,House,3
Loddon Mallee,Campaspe,2000Q1,89.0,150.0,House,3
Loddon Mallee,Campaspe,2000Q2,94.0,160.0,House,3
Loddon Mallee,Campaspe,2000Q3,83.0,148.0,House,3
Loddon Mallee,Campaspe,2000Q4,85.0,150.0,House,3
Loddon Mallee,Campaspe,2001Q1,95.0,155.0,House,3
Loddon Mallee,Campaspe,2001Q2,69.0,155.0,House,3
Loddon Mallee,Campaspe,2001Q3,86.0,160.0,House,3
Loddon Mallee,Campaspe,2001Q4,104.0,153.0,House,3
Loddon Mallee,Campaspe,2002Q1,84.0,170.0,House,3
Loddon Mallee,Campaspe,2002Q2,63.0,160.0,House,3
Loddon Mallee,Campaspe,2002Q3,93.0,175.0,House,3
Loddon Mallee,Campaspe,2002Q4,72.0,163.0,House,3
Loddon Mallee,Campaspe,2003Q1,99.0,160.0,House,3
Loddon Mallee,Campaspe,2003Q2,84.0,180.0,House,3
Loddon Mallee,Campaspe,2003Q3,102.0,180.0,House,3
Loddon Mallee,Campaspe,2003Q4,102.0,188.0,House,3
Loddon Mallee,Campaspe,2004Q1,107.0,185.0,House,3
Loddon Mallee,Campaspe,2004Q2,80.0,180.0,House,3
Loddon Mallee,Campaspe,2004Q3,108.0,180.0,House,3
Loddon Mallee,Campaspe,2004Q4,104.0,180.0,House,3
Loddon Mallee,Campaspe,2005Q1,96.0,190.0,House,3
Loddon Mallee,Campaspe,2005Q2,89.0,185.0,House,3
Loddon Mallee,Campaspe,2005Q3,128.0,185.0,House,3
Loddon Mallee,Campaspe,2005Q4,72.0,178.0,House,3
Loddon Mallee,Campaspe,2006Q1,109.0,180.0,House,3
Loddon Mallee,Campaspe,2006Q2,82.0,180.0,House,3
Loddon Mallee,Campaspe,2006Q3,97.0,190.0,House,3
Loddon Mallee,Campaspe,2006Q4,102.0,190.0,House,3
Loddon Mallee,Campaspe,2007Q1,101.0,190.0,House,3
Loddon Mallee,Campaspe,2007Q2,84.0,190.0,House,3
Loddon Mallee,Campaspe,2007Q3,110.0,195.0,House,3
Loddon Mallee,Campaspe,2007Q4,100.0,210.0,House,3
Loddon Mallee,Campaspe,2008Q1,132.0,210.0,House,3
Loddon Mallee,Campaspe,2008Q2,103.0,200.0,House,3
Loddon Mallee,Campaspe,2008Q3,118.0,200.0,House,3
Loddon Mallee,Campaspe,2008Q4,106.0,210.0,House,3
Loddon Mallee,Campaspe,2009Q1,120.0,210.0,House,3
Loddon Mallee,Campaspe,2009Q2,124.0,205.0,House,3
Loddon Mallee,Campaspe,2009Q3,114.0,200.0,House,3
Loddon Mallee,Campaspe,2009Q4,97.0,215.0,House,3
Loddon Mallee,Campaspe,2010Q1,119.0,210.0,House,3
Loddon Mallee,Campaspe,2010Q2,111.0,225.0,House,3
Loddon Mallee,Campaspe,2010Q3,113.0,230.0,House,3
Loddon Mallee,Campaspe,2010Q4,93.0,210.0,House,3
Loddon Mallee,Campaspe,2011Q1,123.0,220.0,House,3
Loddon Mallee,Campaspe,2011Q2,112.0,220.0,House,3
Loddon Mallee,Campaspe,2011Q3,111.0,220.0,House,3
Loddon Mallee,Campaspe,2011Q4,93.0,240.0,House,3
Loddon Mallee,Campaspe,2012Q1,95.0,240.0,House,3
Loddon Mallee,Campaspe,2012Q2,97.0,250.0,House,3
Loddon Mallee,Campaspe,2012Q3,93.0,230.0,House,3
Loddon Mallee,Campaspe,2012Q4,97.0,240.0,House,3
Loddon Mallee,Campaspe,2013Q1,107.0,235.0,House,3
Loddon Mallee,Campaspe,2013Q2,87.0,250.0,House,3
Loddon Mallee,Campaspe,2013Q3,102.0,230.0,House,3
Loddon Mallee,Campaspe,2013Q4,91.0,250.0,House,3
Loddon Mallee,Campaspe,2014Q1,89.0,240.0,House,3
Loddon Mallee,Campaspe,2014Q2,94.0,258.0,House,3
Loddon Mallee,Campaspe,2014Q3,89.0,250.0,House,3
Loddon Mallee,Campaspe,2014Q4,100.0,260.0,House,3
Loddon Mallee,Campaspe,2015Q1,98.0,268.0,House,3
Loddon Mallee,Campaspe,2015Q2,90.0,258.0,House,3
Loddon Mallee,Campaspe,2015Q3,99.0,267.0,House,3
Loddon Mallee,Campaspe,2015Q4,89.0,270.0,House,3
Loddon Mallee,Campaspe,2016Q1,79.0,285.0,House,3
Loddon Mallee,Campaspe,2016Q2,90.0,280.0,House,3
Loddon Mallee,Campaspe,2016Q3,95.0,290.0,House,3
Loddon Mallee,Campaspe,2016Q4,95.0,300.0,House,3
Loddon Mallee,Campaspe,2017Q1,103.0,270.0,House,3
Loddon Mallee,Campaspe,2017Q2,117.0,280.0,House,3
Loddon Mallee,Campaspe,2017Q3,98.0,280.0,House,3
Loddon Mallee,Campaspe,2017Q4,86.0,283.0,House,3
Loddon Mallee,Campaspe,2018Q1,105.0,300.0,House,3
Loddon Mallee,Campaspe,2018Q2,95.0,280.0,House,3
Loddon Mallee,Campaspe,2018Q3,106.0,290.0,House,3
Loddon Mallee,Campaspe,2018Q4,67.0,290.0,House,3
Loddon Mallee,Campaspe,2019Q1,104.0,300.0,House,3
Loddon Mallee,Campaspe,2019Q2,101.0,300.0,House,3
Loddon Mallee,Campaspe,2019Q3,90.0,310.0,House,3
Loddon Mallee,Campaspe,2019Q4,86.0,305.0,House,3
Loddon Mallee,Campaspe,2020Q1,103.0,310.0,House,3
Loddon Mallee,Campaspe,2020Q2,88.0,320.0,House,3
Loddon Mallee,Campaspe,2020Q3,77.0,320.0,House,3
Loddon Mallee,Campaspe,2020Q4,83.0,330.0,House,3
Loddon Mallee,Campaspe,2021Q1,69.0,350.0,House,3
Loddon Mallee,Campaspe,2021Q2,71.0,320.0,House,3
Loddon Mallee,Campaspe,2021Q3,62.0,360.0,House,3
Loddon Mallee,Campaspe,2021Q4,68.0,350.0,House,3
Loddon Mallee,Campaspe,2022Q1,56.0,360.0,House,3
Loddon Mallee,Campaspe,2022Q2,57.0,400.0,House,3
Loddon Mallee,Campaspe,2022Q3,68.0,390.0,House,3
Loddon Mallee,Campaspe,2022Q4,45.0,385.0,House,3
Loddon Mallee,Campaspe,2023Q1,61.0,420.0,House,3
Loddon Mallee,Campaspe,2023Q2,60.0,400.0,House,3
Loddon Mallee,Campaspe,2023Q3,50.0,420.0,House,3
Loddon Mallee,Campaspe,2023Q4,54.0,450.0,House,3
Loddon Mallee,Campaspe,2024Q1,54.0,438.0,House,3
Loddon Mallee,Campaspe,2024Q2,56.0,440.0,House,3
Loddon Mallee,Campaspe,2024Q3,62.0,440.0,House,3
Loddon Mallee,Campaspe,2024Q4,58.0,455.0,House,3
Loddon Mallee,Central Goldfields,1999Q2,26.0,113.0,House,3
Loddon Mallee,Central Goldfields,1999Q3,25.0,120.0,House,3
Loddon Mallee,Central Goldfields,1999Q4,28.0,110.0,House,3
Loddon Mallee,Central Goldfields,2000Q1,40.0,120.0,House,3
Loddon Mallee,Central Goldfields,2000Q2,30.0,115.0,House,3
Loddon Mallee,Central Goldfields,2000Q3,27.0,115.0,House,3
Loddon Mallee,Central Goldfields,2000Q4,19.0,120.0,House,3
Loddon Mallee,Central Goldfields,2001Q1,31.0,120.0,House,3
Loddon Mallee,Central Goldfields,2001Q2,20.0,120.0,House,3
Loddon Mallee,Central Goldfields,2001Q3,24.0,123.0,House,3
Loddon Mallee,Central Goldfields,2001Q4,25.0,125.0,House,3
