Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Grampians,Hepburn,2008Q2,22.0,200.0,House,2
Grampians,Hepburn,2008Q3,12.0,215.0,House,2
Grampians,Hepburn,2008Q4,24.0,190.0,House,2
Grampians,Hepburn,2009Q1,24.0,220.0,House,2
Grampians,Hepburn,2009Q2,16.0,198.0,House,2
Grampians,Hepburn,2009Q3,20.0,180.0,House,2
Grampians,Hepburn,2009Q4,16.0,218.0,House,2
Grampians,Hepburn,2010Q1,16.0,243.0,House,2
Grampians,Hepburn,2010Q2,15.0,210.0,House,2
Grampians,Hepburn,2010Q3,16.0,250.0,House,2
Grampians,Hepburn,2010Q4,17.0,250.0,House,2
Grampians,Hepburn,2011Q1,20.0,268.0,House,2
Grampians,Hepburn,2011Q2,16.0,263.0,House,2
Grampians,Hepburn,2011Q3,20.0,243.0,House,2
Grampians,Hepburn,2011Q4,19.0,255.0,House,2
Grampians,Hepburn,2012Q1,16.0,270.0,House,2
Grampians,Hepburn,2012Q2,19.0,270.0,House,2
Grampians,Hepburn,2012Q3,13.0,270.0,House,2
Grampians,Hepburn,2012Q4,19.0,250.0,House,2
Grampians,Hepburn,2013Q1,13.0,285.0,House,2
Grampians,Hepburn,2013Q2,16.0,268.0,House,2
Grampians,Hepburn,2013Q3,20.0,245.0,House,2
Grampians,Hepburn,2013Q4,14.0,285.0,House,2
Grampians,Hepburn,2014Q1,16.0,285.0,House,2
Grampians,Hepburn,2014Q2,17.0,290.0,House,2
Grampians,Hepburn,2014Q3,18.0,295.0,House,2
Grampians,Hepburn,2014Q4,19.0,290.0,House,2
Grampians,Hepburn,2015Q1,14.0,263.0,House,2
Grampians,Hepburn,2015Q2,19.0,290.0,House,2
Grampians,Hepburn,2015Q3,18.0,290.0,House,2
Grampians,Hepburn,2015Q4,19.0,300.0,House,2
Grampians,Hepburn,2016Q1,18.0,310.0,House,2
Grampians,Hepburn,2016Q2,14.0,290.0,House,2
Grampians,Hepburn,2016Q3,23.0,275.0,House,2
Grampians,Hepburn,2016Q4,13.0,305.0,House,2
Grampians,Hepburn,2017Q1,18.0,293.0,House,2
Grampians,Hepburn,2017Q2,19.0,315.0,House,2
Grampians,Hepburn,2017Q3,17.0,320.0,House,2
Grampians,Hepburn,2017Q4,20.0,293.0,House,2
Grampians,Hepburn,2018Q1,24.0,325.0,House,2
Grampians,Hepburn,2018Q2,23.0,300.0,House,2
Grampians,Hepburn,2018Q3,19.0,340.0,House,2
Grampians,Hepburn,2018Q4,11.0,320.0,House,2
Grampians,Hepburn,2019Q1,13.0,330.0,House,2
Grampians,Hepburn,2019Q2,24.0,325.0,House,2
Grampians,Hepburn,2019Q3,13.0,340.0,House,2
Grampians,Hepburn,2019Q4,15.0,320.0,House,2
Grampians,Hepburn,2020Q1,17.0,345.0,House,2
Grampians,Hepburn,2020Q2,28.0,315.0,House,2
Grampians,Hepburn,2020Q3,16.0,310.0,House,2
Grampians,Hepburn,2020Q4,10.0,350.0,House,2
Grampians,Hepburn,2021Q1,7.0,485.0,House,2
Grampians,Hepburn,2021Q2,15.0,360.0,House,2
Grampians,Hepburn,2021Q3,14.0,363.0,House,2
Grampians,Hepburn,2021Q4,17.0,380.0,House,2
Grampians,Hepburn,2022Q1,11.0,390.0,House,2
Grampians,Hepburn,2022Q2,14.0,383.0,House,2
Grampians,Hepburn,2022Q3,6.0,375.0,House,2
Grampians,Hepburn,2022Q4,9.0,420.0,House,2
Grampians,Hepburn,2023Q1,10.0,435.0,House,2
Grampians,Hepburn,2023Q2,14.0,340.0,House,2
Grampians,Hepburn,2023Q3,17.0,380.0,House,2
Grampians,Hepburn,2023Q4,12.0,397.0,House,2
Grampians,Hepburn,2024Q1,18.0,398.0,House,2
Grampians,Hepburn,2024Q2,10.0,425.0,House,2
Grampians,Hepburn,2024Q3,15.0,395.0,House,2
Grampians,Hepburn,2024Q4,13.0,445.0,House,2
Grampians,Hindmarsh,2001Q3,6.0,88.0,House,2
Grampians,Hindmarsh,2003Q1,5.0,120.0,House,2
Grampians,Hindmarsh,2004Q1,6.0,125.0,House,2
Grampians,Hindmarsh,2005Q1,6.0,113.0,House,2
Grampians,Hindmarsh,2009Q1,5.0,145.0,House,2
Grampians,Hindmarsh,2009Q2,7.0,130.0,House,2
Grampians,Hindmarsh,2010Q3,5.0,140.0,House,2
Grampians,Hindmarsh,2011Q1,6.0,140.0,House,2
Grampians,Hindmarsh,2012Q2,5.0,140.0,House,2
Grampians,Hindmarsh,2013Q3,6.0,143.0,House,2
Grampians,Hindmarsh,2014Q1,5.0,135.0,House,2
Grampians,Hindmarsh,2014Q2,6.0,145.0,House,2
Grampians,Hindmarsh,2014Q3,6.0,178.0,House,2
Grampians,Hindmarsh,2015Q1,6.0,165.0,House,2
Grampians,Hindmarsh,2016Q2,5.0,150.0,House,2
Grampians,Hindmarsh,2017Q4,6.0,165.0,House,2
Grampians,Hindmarsh,2018Q2,6.0,160.0,House,2
Grampians,Hindmarsh,2018Q3,6.0,198.0,House,2
Grampians,Hindmarsh,2019Q2,9.0,200.0,House,2
Grampians,Hindmarsh,2020Q3,5.0,210.0,House,2
Grampians,Horsham,1999Q2,16.0,108.0,House,2
Grampians,Horsham,1999Q3,8.0,110.0,House,2
Grampians,Horsham,1999Q4,21.0,100.0,House,2
Grampians,Horsham,2000Q1,16.0,110.0,House,2
Grampians,Horsham,2000Q2,13.0,125.0,House,2
Grampians,Horsham,2000Q3,12.0,128.0,House,2
Grampians,Horsham,2000Q4,11.0,125.0,House,2
Grampians,Horsham,2001Q1,11.0,120.0,House,2
Grampians,Horsham,2001Q2,11.0,120.0,House,2
Grampians,Horsham,2001Q3,16.0,115.0,House,2
Grampians,Horsham,2001Q4,15.0,120.0,House,2
Grampians,Horsham,2002Q1,11.0,125.0,House,2
Grampians,Horsham,2002Q2,13.0,129.0,House,2
Grampians,Horsham,2002Q3,9.0,110.0,House,2
Grampians,Horsham,2002Q4,8.0,130.0,House,2
Grampians,Horsham,2003Q1,18.0,125.0,House,2
Grampians,Horsham,2003Q2,5.0,130.0,House,2
Grampians,Horsham,2003Q3,11.0,150.0,House,2
Grampians,Horsham,2003Q4,16.0,150.0,House,2
Grampians,Horsham,2004Q1,13.0,140.0,House,2
Grampians,Horsham,2004Q2,14.0,145.0,House,2
Grampians,Horsham,2004Q3,17.0,145.0,House,2
Grampians,Horsham,2004Q4,11.0,150.0,House,2
Grampians,Horsham,2005Q1,14.0,148.0,House,2
Grampians,Horsham,2005Q2,8.0,140.0,House,2
Grampians,Horsham,2005Q3,6.0,155.0,House,2
Grampians,Horsham,2005Q4,7.0,145.0,House,2
Grampians,Horsham,2006Q1,15.0,155.0,House,2
Grampians,Horsham,2006Q2,15.0,150.0,House,2
Grampians,Horsham,2006Q3,9.0,150.0,House,2
Grampians,Horsham,2006Q4,12.0,148.0,House,2
Grampians,Horsham,2007Q1,20.0,160.0,House,2
Grampians,Horsham,2007Q2,14.0,153.0,House,2
Grampians,Horsham,2007Q3,13.0,155.0,House,2
Grampians,Horsham,2007Q4,11.0,140.0,House,2
Grampians,Horsham,2008Q1,12.0,163.0,House,2
Grampians,Horsham,2008Q2,17.0,160.0,House,2
Grampians,Horsham,2008Q3,21.0,170.0,House,2
Grampians,Horsham,2008Q4,13.0,170.0,House,2
Grampians,Horsham,2009Q1,18.0,160.0,House,2
Grampians,Horsham,2009Q2,15.0,165.0,House,2
Grampians,Horsham,2009Q3,9.0,170.0,House,2
Grampians,Horsham,2009Q4,18.0,168.0,House,2
Grampians,Horsham,2010Q1,16.0,175.0,House,2
Grampians,Horsham,2010Q2,13.0,180.0,House,2
Grampians,Horsham,2010Q3,16.0,173.0,House,2
Grampians,Horsham,2010Q4,20.0,176.0,House,2
Grampians,Horsham,2011Q1,22.0,208.0,House,2
Grampians,Horsham,2011Q2,10.0,178.0,House,2
Grampians,Horsham,2011Q3,15.0,200.0,House,2
Grampians,Horsham,2011Q4,10.0,190.0,House,2
Grampians,Horsham,2012Q1,9.0,170.0,House,2
Grampians,Horsham,2012Q2,14.0,180.0,House,2
Grampians,Horsham,2012Q3,11.0,170.0,House,2
Grampians,Horsham,2012Q4,8.0,240.0,House,2
Grampians,Horsham,2013Q1,14.0,218.0,House,2
Grampians,Horsham,2013Q2,13.0,185.0,House,2
Grampians,Horsham,2013Q3,10.0,250.0,House,2
Grampians,Horsham,2013Q4,14.0,180.0,House,2
Grampians,Horsham,2014Q1,10.0,255.0,House,2
Grampians,Horsham,2014Q2,15.0,215.0,House,2
Grampians,Horsham,2014Q3,9.0,210.0,House,2
Grampians,Horsham,2014Q4,11.0,230.0,House,2
Grampians,Horsham,2015Q1,6.0,188.0,House,2
Grampians,Horsham,2015Q2,19.0,200.0,House,2
Grampians,Horsham,2015Q3,16.0,203.0,House,2
Grampians,Horsham,2015Q4,8.0,185.0,House,2
Grampians,Horsham,2016Q1,14.0,200.0,House,2
Grampians,Horsham,2016Q2,11.0,210.0,House,2
Grampians,Horsham,2016Q3,11.0,190.0,House,2
Grampians,Horsham,2016Q4,8.0,205.0,House,2
Grampians,Horsham,2017Q1,13.0,230.0,House,2
Grampians,Horsham,2017Q2,15.0,250.0,House,2
Grampians,Horsham,2017Q3,7.0,220.0,House,2
Grampians,Horsham,2017Q4,7.0,260.0,House,2
Grampians,Horsham,2018Q1,11.0,250.0,House,2
Grampians,Horsham,2018Q2,12.0,268.0,House,2
Grampians,Horsham,2018Q3,9.0,215.0,House,2
Grampians,Horsham,2018Q4,10.0,248.0,House,2
Grampians,Horsham,2019Q1,21.0,240.0,House,2
Grampians,Horsham,2019Q2,12.0,283.0,House,2
Grampians,Horsham,2019Q3,12.0,245.0,House,2
Grampians,Horsham,2019Q4,6.0,235.0,House,2
Grampians,Horsham,2020Q1,14.0,290.0,House,2
Grampians,Horsham,2020Q2,17.0,280.0,House,2
Grampians,Horsham,2020Q3,12.0,248.0,House,2
Grampians,Horsham,2021Q1,13.0,265.0,House,2
Grampians,Horsham,2021Q2,13.0,260.0,House,2
Grampians,Horsham,2021Q3,13.0,295.0,House,2
Grampians,Horsham,2021Q4,10.0,285.0,House,2
Grampians,Horsham,2022Q1,11.0,300.0,House,2
Grampians,Horsham,2022Q2,7.0,300.0,House,2
Grampians,Horsham,2022Q3,13.0,290.0,House,2
Grampians,Horsham,2022Q4,5.0,290.0,House,2
Grampians,Horsham,2023Q1,12.0,360.0,House,2
Grampians,Horsham,2023Q2,16.0,350.0,House,2
Grampians,Horsham,2023Q3,16.0,320.0,House,2
Grampians,Horsham,2023Q4,20.0,330.0,House,2
Grampians,Horsham,2024Q1,10.0,355.0,House,2
Grampians,Horsham,2024Q2,13.0,350.0,House,2
Grampians,Horsham,2024Q3,6.0,340.0,House,2
Grampians,Horsham,2024Q4,13.0,330.0,House,2
Grampians,Moorabool,1999Q2,10.0,125.0,House,2
Grampians,Moorabool,1999Q3,7.0,135.0,House,2
Grampians,Moorabool,1999Q4,10.0,130.0,House,2
Grampians,Moorabool,2000Q1,13.0,135.0,House,2
Grampians,Moorabool,2000Q2,9.0,130.0,House,2
Grampians,Moorabool,2000Q3,10.0,125.0,House,2
Grampians,Moorabool,2000Q4,7.0,135.0,House,2
Grampians,Moorabool,2001Q1,8.0,140.0,House,2
Grampians,Moorabool,2001Q2,7.0,140.0,House,2
Grampians,Moorabool,2001Q3,8.0,138.0,House,2
Grampians,Moorabool,2002Q1,6.0,133.0,House,2
Grampians,Moorabool,2002Q2,9.0,145.0,House,2
Grampians,Moorabool,2002Q3,9.0,140.0,House,2
Grampians,Moorabool,2002Q4,9.0,140.0,House,2
Grampians,Moorabool,2003Q1,10.0,130.0,House,2
Grampians,Moorabool,2003Q2,8.0,148.0,House,2
Grampians,Moorabool,2003Q4,7.0,150.0,House,2
Grampians,Moorabool,2004Q1,7.0,170.0,House,2
Grampians,Moorabool,2004Q2,5.0,150.0,House,2
Grampians,Moorabool,2004Q3,8.0,153.0,House,2
Grampians,Moorabool,2004Q4,9.0,150.0,House,2
Grampians,Moorabool,2005Q1,7.0,165.0,House,2
Grampians,Moorabool,2005Q4,10.0,168.0,House,2
Grampians,Moorabool,2006Q1,8.0,180.0,House,2
Grampians,Moorabool,2006Q2,7.0,170.0,House,2
Grampians,Moorabool,2006Q3,11.0,165.0,House,2
Grampians,Moorabool,2007Q1,14.0,185.0,House,2
Grampians,Moorabool,2007Q2,21.0,200.0,House,2
Grampians,Moorabool,2007Q3,11.0,160.0,House,2
Grampians,Moorabool,2007Q4,10.0,183.0,House,2
Grampians,Moorabool,2008Q1,10.0,185.0,House,2
Grampians,Moorabool,2008Q2,8.0,203.0,House,2
Grampians,Moorabool,2008Q3,13.0,180.0,House,2
Grampians,Moorabool,2008Q4,11.0,225.0,House,2
Grampians,Moorabool,2009Q1,8.0,205.0,House,2
Grampians,Moorabool,2009Q2,7.0,190.0,House,2
Grampians,Moorabool,2009Q3,11.0,220.0,House,2
Grampians,Moorabool,2009Q4,10.0,240.0,House,2
Grampians,Moorabool,2010Q1,5.0,230.0,House,2
Grampians,Moorabool,2010Q2,5.0,280.0,House,2
Grampians,Moorabool,2010Q3,8.0,248.0,House,2
Grampians,Moorabool,2011Q1,7.0,200.0,House,2
Grampians,Moorabool,2011Q2,8.0,225.0,House,2
Grampians,Moorabool,2011Q3,9.0,260.0,House,2
Grampians,Moorabool,2011Q4,6.0,255.0,House,2
Grampians,Moorabool,2012Q1,17.0,250.0,House,2
Grampians,Moorabool,2012Q2,9.0,245.0,House,2
Grampians,Moorabool,2012Q3,11.0,250.0,House,2
Grampians,Moorabool,2012Q4,10.0,250.0,House,2
Grampians,Moorabool,2013Q1,6.0,235.0,House,2
Grampians,Moorabool,2013Q2,9.0,260.0,House,2
Grampians,Moorabool,2013Q3,9.0,245.0,House,2
Grampians,Moorabool,2013Q4,10.0,225.0,House,2
Grampians,Moorabool,2014Q1,6.0,240.0,House,2
Grampians,Moorabool,2014Q2,13.0,240.0,House,2
Grampians,Moorabool,2014Q3,10.0,255.0,House,2
Grampians,Moorabool,2015Q1,15.0,250.0,House,2
Grampians,Moorabool,2015Q2,8.0,255.0,House,2
Grampians,Moorabool,2015Q3,8.0,235.0,House,2
Grampians,Moorabool,2015Q4,6.0,240.0,House,2
Grampians,Moorabool,2016Q1,5.0,240.0,House,2
Grampians,Moorabool,2016Q2,9.0,260.0,House,2
Grampians,Moorabool,2016Q3,12.0,250.0,House,2
Grampians,Moorabool,2017Q1,9.0,265.0,House,2
Grampians,Moorabool,2017Q2,6.0,260.0,House,2
Grampians,Moorabool,2017Q3,7.0,290.0,House,2
Grampians,Moorabool,2017Q4,7.0,310.0,House,2
Grampians,Moorabool,2018Q1,7.0,300.0,House,2
Grampians,Moorabool,2018Q2,7.0,300.0,House,2
Grampians,Moorabool,2018Q3,5.0,300.0,House,2
Grampians,Moorabool,2018Q4,5.0,300.0,House,2
Grampians,Moorabool,2019Q1,9.0,320.0,House,2
Grampians,Moorabool,2019Q2,9.0,295.0,House,2
Grampians,Moorabool,2019Q3,7.0,290.0,House,2
Grampians,Moorabool,2020Q1,6.0,340.0,House,2
Grampians,Moorabool,2020Q2,11.0,320.0,House,2
Grampians,Moorabool,2020Q3,13.0,310.0,House,2
Grampians,Moorabool,2020Q4,6.0,360.0,House,2
Grampians,Moorabool,2021Q1,7.0,320.0,House,2
Grampians,Moorabool,2021Q2,10.0,345.0,House,2
Grampians,Moorabool,2021Q4,7.0,330.0,House,2
Grampians,Moorabool,2022Q1,5.0,380.0,House,2
Grampians,Moorabool,2022Q2,11.0,380.0,House,2
Grampians,Moorabool,2022Q3,6.0,365.0,House,2
Grampians,Moorabool,2023Q2,9.0,390.0,House,2
Grampians,Moorabool,2023Q3,7.0,380.0,House,2
Grampians,Moorabool,2024Q1,6.0,355.0,House,2
Grampians,Moorabool,2024Q3,7.0,400.0,House,2
Grampians,Moorabool,2024Q4,6.0,405.0,House,2
Grampians,Northern Grampians,1999Q2,15.0,100.0,House,2
Grampians,Northern Grampians,1999Q3,10.0,105.0,House,2
Grampians,Northern Grampians,1999Q4,14.0,110.0,House,2
Grampians,Northern Grampians,2000Q1,16.0,110.0,House,2
Grampians,Northern Grampians,2000Q2,12.0,108.0,House,2
Grampians,Northern Grampians,2000Q3,6.0,100.0,House,2
Grampians,Northern Grampians,2000Q4,7.0,100.0,House,2
Grampians,Northern Grampians,2001Q1,12.0,110.0,House,2
Grampians,Northern Grampians,2001Q2,9.0,110.0,House,2
Grampians,Northern Grampians,2001Q3,10.0,105.0,House,2
Grampians,Northern Grampians,2001Q4,12.0,110.0,House,2
Grampians,Northern Grampians,2002Q1,13.0,110.0,House,2
Grampians,Northern Grampians,2002Q2,12.0,110.0,House,2
Grampians,Northern Grampians,2002Q3,11.0,100.0,House,2
Grampians,Northern Grampians,2002Q4,10.0,123.0,House,2
Grampians,Northern Grampians,2003Q1,12.0,108.0,House,2
Grampians,Northern Grampians,2003Q2,8.0,113.0,House,2
Grampians,Northern Grampians,2003Q3,11.0,110.0,House,2
Grampians,Northern Grampians,2003Q4,14.0,120.0,House,2
Grampians,Northern Grampians,2004Q1,10.0,118.0,House,2
Grampians,Northern Grampians,2004Q2,10.0,118.0,House,2
Grampians,Northern Grampians,2004Q3,16.0,123.0,House,2
Grampians,Northern Grampians,2004Q4,9.0,125.0,House,2
Grampians,Northern Grampians,2005Q1,9.0,135.0,House,2
Grampians,Northern Grampians,2005Q2,7.0,145.0,House,2
Grampians,Northern Grampians,2005Q3,10.0,123.0,House,2
Grampians,Northern Grampians,2006Q1,9.0,120.0,House,2
Grampians,Northern Grampians,2006Q2,5.0,140.0,House,2
Grampians,Northern Grampians,2006Q3,9.0,135.0,House,2
Grampians,Northern Grampians,2006Q4,9.0,135.0,House,2
Grampians,Northern Grampians,2007Q1,11.0,130.0,House,2
Grampians,Northern Grampians,2007Q2,11.0,140.0,House,2
Grampians,Northern Grampians,2007Q3,8.0,130.0,House,2
Grampians,Northern Grampians,2007Q4,7.0,125.0,House,2
Grampians,Northern Grampians,2008Q1,10.0,140.0,House,2
Grampians,Northern Grampians,2008Q2,8.0,135.0,House,2
Grampians,Northern Grampians,2008Q3,9.0,145.0,House,2
Grampians,Northern Grampians,2008Q4,9.0,130.0,House,2
Grampians,Northern Grampians,2009Q1,16.0,145.0,House,2
Grampians,Northern Grampians,2009Q2,16.0,143.0,House,2
Grampians,Northern Grampians,2009Q3,7.0,140.0,House,2
Grampians,Northern Grampians,2009Q4,6.0,150.0,House,2
Grampians,Northern Grampians,2010Q1,9.0,150.0,House,2
Grampians,Northern Grampians,2010Q2,10.0,150.0,House,2
Grampians,Northern Grampians,2010Q3,10.0,150.0,House,2
Grampians,Northern Grampians,2010Q4,9.0,150.0,House,2
Grampians,Northern Grampians,2011Q1,15.0,150.0,House,2
Grampians,Northern Grampians,2011Q2,6.0,150.0,House,2
Grampians,Northern Grampians,2011Q3,7.0,160.0,House,2
Grampians,Northern Grampians,2011Q4,9.0,150.0,House,2
Grampians,Northern Grampians,2012Q1,6.0,168.0,House,2
Grampians,Northern Grampians,2012Q2,9.0,170.0,House,2
Grampians,Northern Grampians,2012Q3,7.0,175.0,House,2
Grampians,Northern Grampians,2012Q4,9.0,155.0,House,2
Grampians,Northern Grampians,2013Q1,11.0,170.0,House,2
Grampians,Northern Grampians,2013Q2,7.0,175.0,House,2
Grampians,Northern Grampians,2013Q3,7.0,190.0,House,2
Grampians,Northern Grampians,2013Q4,8.0,175.0,House,2
Grampians,Northern Grampians,2014Q1,11.0,170.0,House,2
Grampians,Northern Grampians,2014Q2,13.0,190.0,House,2
Grampians,Northern Grampians,2014Q3,8.0,200.0,House,2
Grampians,Northern Grampians,2014Q4,5.0,200.0,House,2
Grampians,Northern Grampians,2015Q1,9.0,180.0,House,2
Grampians,Northern Grampians,2015Q2,8.0,188.0,House,2
Grampians,Northern Grampians,2015Q3,12.0,193.0,House,2
Grampians,Northern Grampians,2015Q4,9.0,200.0,House,2
Grampians,Northern Grampians,2016Q1,7.0,200.0,House,2
Grampians,Northern Grampians,2016Q2,12.0,193.0,House,2
Grampians,Northern Grampians,2016Q3,8.0,173.0,House,2
Grampians,Northern Grampians,2016Q4,11.0,190.0,House,2
Grampians,Northern Grampians,2017Q1,12.0,205.0,House,2
Grampians,Northern Grampians,2017Q2,7.0,200.0,House,2
Grampians,Northern Grampians,2017Q3,9.0,210.0,House,2
Grampians,Northern Grampians,2017Q4,8.0,210.0,House,2
Grampians,Northern Grampians,2018Q1,13.0,200.0,House,2
Grampians,Northern Grampians,2018Q2,5.0,195.0,House,2
Grampians,Northern Grampians,2018Q3,12.0,220.0,House,2
Grampians,Northern Grampians,2018Q4,11.0,200.0,House,2
Grampians,Northern Grampians,2019Q1,11.0,200.0,House,2
Grampians,Northern Grampians,2019Q2,11.0,250.0,House,2
Grampians,Northern Grampians,2019Q3,5.0,220.0,House,2
Grampians,Northern Grampians,2019Q4,9.0,200.0,House,2
Grampians,Northern Grampians,2020Q1,11.0,240.0,House,2
Grampians,Northern Grampians,2020Q2,10.0,235.0,House,2
Grampians,Northern Grampians,2020Q3,5.0,240.0,House,2
Grampians,Northern Grampians,2020Q4,6.0,265.0,House,2
Grampians,Northern Grampians,2021Q1,7.0,240.0,House,2
Grampians,Northern Grampians,2021Q2,5.0,270.0,House,2
Grampians,Northern Grampians,2021Q3,7.0,250.0,House,2
Grampians,Northern Grampians,2021Q4,5.0,220.0,House,2
Grampians,Northern Grampians,2022Q1,7.0,250.0,House,2
Grampians,Northern Grampians,2022Q2,7.0,280.0,House,2
Grampians,Northern Grampians,2022Q3,9.0,270.0,House,2
Grampians,Northern Grampians,2023Q1,5.0,290.0,House,2
Grampians,Northern Grampians,2023Q2,9.0,295.0,House,2
Grampians,Northern Grampians,2023Q4,6.0,320.0,House,2
Grampians,Northern Grampians,2024Q2,7.0,320.0,House,2
Grampians,Northern Grampians,2024Q4,5.0,390.0,House,2
Grampians,Pyrenees,2000Q3,5.0,102.0,House,2
Grampians,Pyrenees,2002Q1,6.0,125.0,House,2
Grampians,Pyrenees,2002Q2,6.0,118.0,House,2
Grampians,Pyrenees,2004Q4,5.0,130.0,House,2
Grampians,Pyrenees,2007Q1,6.0,145.0,House,2
Grampians,Pyrenees,2007Q2,7.0,130.0,House,2
Grampians,Pyrenees,2007Q3,5.0,140.0,House,2
Grampians,Pyrenees,2008Q4,5.0,140.0,House,2
Grampians,Pyrenees,2012Q3,6.0,178.0,House,2
Grampians,Pyrenees,2013Q1,5.0,200.0,House,2
Grampians,Pyrenees,2013Q3,5.0,210.0,House,2
Grampians,Pyrenees,2013Q4,5.0,150.0,House,2
Grampians,Pyrenees,2014Q1,7.0,210.0,House,2
Grampians,Pyrenees,2014Q4,5.0,220.0,House,2
Grampians,Pyrenees,2015Q4,6.0,210.0,House,2
Grampians,Pyrenees,2016Q3,7.0,230.0,House,2
Grampians,Pyrenees,2019Q1,10.0,220.0,House,2
Grampians,Pyrenees,2022Q2,6.0,263.0,House,2
Grampians,West Wimmera,1999Q2,5.0,60.0,House,2
Grampians,West Wimmera,2017Q2,5.0,180.0,House,2
Grampians,Yarriambiack,2000Q2,6.0,78.0,House,2
Grampians,Yarriambiack,2004Q1,6.0,80.0,House,2
Grampians,Yarriambiack,2005Q1,8.0,98.0,House,2
Grampians,Yarriambiack,2005Q3,5.0,110.0,House,2
Grampians,Yarriambiack,2006Q1,6.0,115.0,House,2
Grampians,Yarriambiack,2006Q4,8.0,133.0,House,2
Grampians,Yarriambiack,2007Q2,8.0,115.0,House,2
Grampians,Yarriambiack,2007Q3,6.0,120.0,House,2
Grampians,Yarriambiack,2008Q1,12.0,120.0,House,2
Grampians,Yarriambiack,2008Q4,6.0,118.0,House,2
Grampians,Yarriambiack,2010Q1,7.0,130.0,House,2
Grampians,Yarriambiack,2010Q2,8.0,120.0,House,2
Grampians,Yarriambiack,2010Q4,5.0,130.0,House,2
Grampians,Yarriambiack,2011Q4,6.0,145.0,House,2
Grampians,Yarriambiack,2012Q1,7.0,125.0,House,2
Grampians,Yarriambiack,2013Q3,7.0,145.0,House,2
Grampians,Yarriambiack,2013Q4,6.0,135.0,House,2
Grampians,Yarriambiack,2015Q1,5.0,160.0,House,2
Grampians,Yarriambiack,2015Q2,5.0,150.0,House,2
Grampians,Yarriambiack,2015Q4,6.0,140.0,House,2
Grampians,Yarriambiack,2016Q1,5.0,150.0,House,2
Grampians,Yarriambiack,2017Q3,5.0,165.0,House,2
Grampians,Yarriambiack,2018Q1,6.0,170.0,House,2
Grampians,Yarriambiack,2018Q2,9.0,150.0,House,2
Grampians,Yarriambiack,2019Q1,6.0,183.0,House,2
Grampians,Yarriambiack,2019Q2,5.0,180.0,House,2
Grampians,Yarriambiack,2019Q4,5.0,170.0,House,2
Grampians,Yarriambiack,2020Q3,6.0,195.0,House,2
Loddon Mallee,Buloke,2007Q3,5.0,100.0,House,2
Loddon Mallee,Buloke,2008Q3,5.0,145.0,House,2
Loddon Mallee,Buloke,2009Q3,5.0,150.0,House,2
Loddon Mallee,Buloke,2016Q3,6.0,180.0,House,2
Loddon Mallee,Buloke,2018Q1,5.0,160.0,House,2
Loddon Mallee,Campaspe,1999Q2,15.0,140.0,House,2
Loddon Mallee,Campaspe,1999Q3,31.0,130.0,House,2
Loddon Mallee,Campaspe,1999Q4,21.0,120.0,House,2
Loddon Mallee,Campaspe,2000Q1,13.0,130.0,House,2
Loddon Mallee,Campaspe,2000Q2,24.0,128.0,House,2
Loddon Mallee,Campaspe,2000Q3,11.0,135.0,House,2
Loddon Mallee,Campaspe,2000Q4,14.0,130.0,House,2
Loddon Mallee,Campaspe,2001Q1,28.0,125.0,House,2
Loddon Mallee,Campaspe,2001Q2,17.0,125.0,House,2
Loddon Mallee,Campaspe,2001Q3,17.0,125.0,House,2
Loddon Mallee,Campaspe,2001Q4,12.0,145.0,House,2
Loddon Mallee,Campaspe,2002Q1,12.0,158.0,House,2
Loddon Mallee,Campaspe,2002Q2,21.0,140.0,House,2
Loddon Mallee,Campaspe,2002Q3,19.0,150.0,House,2
Loddon Mallee,Campaspe,2002Q4,16.0,160.0,House,2
Loddon Mallee,Campaspe,2003Q1,21.0,145.0,House,2
Loddon Mallee,Campaspe,2003Q2,19.0,150.0,House,2
Loddon Mallee,Campaspe,2003Q3,19.0,165.0,House,2
Loddon Mallee,Campaspe,2003Q4,6.0,163.0,House,2
Loddon Mallee,Campaspe,2004Q1,18.0,158.0,House,2
Loddon Mallee,Campaspe,2004Q2,10.0,163.0,House,2
Loddon Mallee,Campaspe,2004Q3,21.0,160.0,House,2
Loddon Mallee,Campaspe,2004Q4,20.0,150.0,House,2
Loddon Mallee,Campaspe,2005Q1,20.0,150.0,House,2
Loddon Mallee,Campaspe,2005Q2,18.0,168.0,House,2
Loddon Mallee,Campaspe,2005Q3,15.0,160.0,House,2
Loddon Mallee,Campaspe,2005Q4,17.0,155.0,House,2
Loddon Mallee,Campaspe,2006Q1,19.0,170.0,House,2
Loddon Mallee,Campaspe,2006Q2,15.0,135.0,House,2
Loddon Mallee,Campaspe,2006Q3,18.0,188.0,House,2
Loddon Mallee,Campaspe,2006Q4,17.0,175.0,House,2
Loddon Mallee,Campaspe,2007Q1,26.0,178.0,House,2
Loddon Mallee,Campaspe,2007Q2,19.0,180.0,House,2
Loddon Mallee,Campaspe,2007Q3,19.0,180.0,House,2
Loddon Mallee,Campaspe,2007Q4,20.0,168.0,House,2
Loddon Mallee,Campaspe,2008Q1,30.0,168.0,House,2
Loddon Mallee,Campaspe,2008Q2,28.0,175.0,House,2
Loddon Mallee,Campaspe,2008Q3,16.0,160.0,House,2
Loddon Mallee,Campaspe,2008Q4,18.0,175.0,House,2
