Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Grampians,Hepburn,2000Q1,7.0,150.0,House,4
Grampians,Hepburn,2000Q2,12.0,160.0,House,4
Grampians,Hepburn,2001Q1,6.0,153.0,House,4
Grampians,Hepburn,2001Q2,8.0,150.0,House,4
Grampians,Hepburn,2001Q3,8.0,150.0,House,4
Grampians,Hepburn,2002Q1,7.0,165.0,House,4
Grampians,Hepburn,2002Q2,6.0,155.0,House,4
Grampians,Hepburn,2002Q3,5.0,150.0,House,4
Grampians,Hepburn,2003Q1,8.0,198.0,House,4
Grampians,Hepburn,2003Q2,5.0,180.0,House,4
Grampians,Hepburn,2003Q3,9.0,175.0,House,4
Grampians,Hepburn,2003Q4,5.0,180.0,House,4
Grampians,Hepburn,2004Q2,6.0,200.0,House,4
Grampians,Hepburn,2005Q3,9.0,220.0,House,4
Grampians,Hepburn,2006Q3,5.0,230.0,House,4
Grampians,Hepburn,2007Q1,10.0,205.0,House,4
Grampians,Hepburn,2007Q3,7.0,250.0,House,4
Grampians,Hepburn,2007Q4,6.0,205.0,House,4
Grampians,Hepburn,2008Q1,5.0,250.0,House,4
Grampians,Hepburn,2008Q2,6.0,220.0,House,4
Grampians,Hepburn,2008Q3,11.0,210.0,House,4
Grampians,Hepburn,2008Q4,7.0,238.0,House,4
Grampians,Hepburn,2009Q1,6.0,278.0,House,4
Grampians,Hepburn,2009Q2,10.0,230.0,House,4
Grampians,Hepburn,2009Q3,8.0,260.0,House,4
Grampians,Hepburn,2009Q4,5.0,280.0,House,4
Grampians,Hepburn,2010Q2,5.0,280.0,House,4
Grampians,Hepburn,2010Q3,9.0,300.0,House,4
Grampians,Hepburn,2011Q1,5.0,290.0,House,4
Grampians,Hepburn,2011Q3,7.0,300.0,House,4
Grampians,Hepburn,2011Q4,5.0,400.0,House,4
Grampians,Hepburn,2012Q1,5.0,300.0,House,4
Grampians,Hepburn,2012Q3,11.0,280.0,House,4
Grampians,Hepburn,2013Q1,7.0,350.0,House,4
Grampians,Hepburn,2013Q3,8.0,283.0,House,4
Grampians,Hepburn,2013Q4,8.0,355.0,House,4
Grampians,Hepburn,2014Q1,11.0,350.0,House,4
Grampians,Hepburn,2014Q2,9.0,285.0,House,4
Grampians,Hepburn,2014Q3,5.0,330.0,House,4
Grampians,Hepburn,2014Q4,6.0,310.0,House,4
Grampians,Hepburn,2015Q1,10.0,300.0,House,4
Grampians,Hepburn,2015Q2,11.0,410.0,House,4
Grampians,Hepburn,2015Q3,8.0,315.0,House,4
Grampians,Hepburn,2015Q4,6.0,405.0,House,4
Grampians,Hepburn,2016Q1,5.0,270.0,House,4
Grampians,Hepburn,2016Q2,8.0,330.0,House,4
Grampians,Hepburn,2016Q3,10.0,355.0,House,4
Grampians,Hepburn,2016Q4,12.0,360.0,House,4
Grampians,Hepburn,2017Q3,12.0,395.0,House,4
Grampians,Hepburn,2017Q4,10.0,360.0,House,4
Grampians,Hepburn,2018Q1,5.0,365.0,House,4
Grampians,Hepburn,2018Q2,6.0,383.0,House,4
Grampians,Hepburn,2018Q4,8.0,385.0,House,4
Grampians,Hepburn,2019Q1,9.0,360.0,House,4
Grampians,Hepburn,2019Q2,5.0,370.0,House,4
Grampians,Hepburn,2019Q3,11.0,400.0,House,4
Grampians,Hepburn,2020Q1,6.0,415.0,House,4
Grampians,Hepburn,2020Q2,10.0,356.0,House,4
Grampians,Hepburn,2020Q3,8.0,390.0,House,4
Grampians,Hepburn,2021Q2,5.0,520.0,House,4
Grampians,Hepburn,2021Q4,11.0,450.0,House,4
Grampians,Hepburn,2022Q1,5.0,450.0,House,4
Grampians,Hepburn,2022Q3,7.0,430.0,House,4
Grampians,Hepburn,2022Q4,8.0,480.0,House,4
Grampians,Hepburn,2023Q1,9.0,495.0,House,4
Grampians,Hepburn,2023Q2,7.0,520.0,House,4
Grampians,Hepburn,2023Q4,5.0,700.0,House,4
Grampians,Hepburn,2024Q1,6.0,533.0,House,4
Grampians,Hepburn,2024Q3,8.0,583.0,House,4
Grampians,Hepburn,2024Q4,11.0,530.0,House,4
Grampians,Hindmarsh,2000Q4,5.0,120.0,House,4
Grampians,Hindmarsh,2010Q2,5.0,170.0,House,4
Grampians,Hindmarsh,2010Q3,5.0,170.0,House,4
Grampians,Hindmarsh,2013Q3,6.0,175.0,House,4
Grampians,Horsham,1999Q2,12.0,160.0,House,4
Grampians,Horsham,1999Q3,15.0,140.0,House,4
Grampians,Horsham,1999Q4,7.0,180.0,House,4
Grampians,Horsham,2000Q1,14.0,148.0,House,4
Grampians,Horsham,2000Q2,6.0,158.0,House,4
Grampians,Horsham,2000Q3,18.0,160.0,House,4
Grampians,Horsham,2000Q4,9.0,170.0,House,4
Grampians,Horsham,2001Q1,7.0,240.0,House,4
Grampians,Horsham,2001Q2,10.0,193.0,House,4
Grampians,Horsham,2001Q3,11.0,170.0,House,4
Grampians,Horsham,2001Q4,9.0,215.0,House,4
Grampians,Horsham,2002Q1,14.0,165.0,House,4
Grampians,Horsham,2002Q2,11.0,200.0,House,4
Grampians,Horsham,2002Q3,7.0,230.0,House,4
Grampians,Horsham,2002Q4,10.0,190.0,House,4
Grampians,Horsham,2003Q1,19.0,190.0,House,4
Grampians,Horsham,2003Q2,6.0,180.0,House,4
Grampians,Horsham,2003Q3,12.0,210.0,House,4
Grampians,Horsham,2003Q4,9.0,210.0,House,4
Grampians,Horsham,2004Q1,18.0,225.0,House,4
Grampians,Horsham,2004Q2,11.0,200.0,House,4
Grampians,Horsham,2004Q3,22.0,205.0,House,4
Grampians,Horsham,2004Q4,14.0,235.0,House,4
Grampians,Horsham,2005Q1,12.0,248.0,House,4
Grampians,Horsham,2005Q2,15.0,240.0,House,4
Grampians,Horsham,2005Q3,8.0,190.0,House,4
Grampians,Horsham,2005Q4,12.0,245.0,House,4
Grampians,Horsham,2006Q1,9.0,260.0,House,4
Grampians,Horsham,2006Q2,11.0,210.0,House,4
Grampians,Horsham,2006Q3,6.0,190.0,House,4
Grampians,Horsham,2006Q4,20.0,220.0,House,4
Grampians,Horsham,2007Q1,12.0,225.0,House,4
Grampians,Horsham,2007Q2,15.0,265.0,House,4
Grampians,Horsham,2007Q3,11.0,240.0,House,4
Grampians,Horsham,2007Q4,12.0,245.0,House,4
Grampians,Horsham,2008Q1,28.0,250.0,House,4
Grampians,Horsham,2008Q2,19.0,240.0,House,4
Grampians,Horsham,2008Q3,18.0,250.0,House,4
Grampians,Horsham,2008Q4,11.0,270.0,House,4
Grampians,Horsham,2009Q1,21.0,250.0,House,4
Grampians,Horsham,2009Q2,24.0,275.0,House,4
Grampians,Horsham,2009Q3,13.0,220.0,House,4
Grampians,Horsham,2009Q4,11.0,320.0,House,4
Grampians,Horsham,2010Q1,15.0,310.0,House,4
Grampians,Horsham,2010Q2,19.0,270.0,House,4
Grampians,Horsham,2010Q3,17.0,280.0,House,4
Grampians,Horsham,2010Q4,8.0,253.0,House,4
Grampians,Horsham,2011Q1,19.0,285.0,House,4
Grampians,Horsham,2011Q2,15.0,265.0,House,4
Grampians,Horsham,2011Q3,17.0,280.0,House,4
Grampians,Horsham,2011Q4,18.0,330.0,House,4
Grampians,Horsham,2012Q1,24.0,310.0,House,4
Grampians,Horsham,2012Q2,14.0,350.0,House,4
Grampians,Horsham,2012Q3,19.0,310.0,House,4
Grampians,Horsham,2012Q4,12.0,325.0,House,4
Grampians,Horsham,2013Q1,20.0,300.0,House,4
Grampians,Horsham,2013Q2,19.0,310.0,House,4
Grampians,Horsham,2013Q3,11.0,350.0,House,4
Grampians,Horsham,2013Q4,20.0,330.0,House,4
Grampians,Horsham,2014Q1,16.0,350.0,House,4
Grampians,Horsham,2014Q2,15.0,360.0,House,4
Grampians,Horsham,2014Q3,15.0,350.0,House,4
Grampians,Horsham,2014Q4,19.0,330.0,House,4
Grampians,Horsham,2015Q1,14.0,358.0,House,4
Grampians,Horsham,2015Q2,13.0,360.0,House,4
Grampians,Horsham,2015Q3,20.0,315.0,House,4
Grampians,Horsham,2015Q4,12.0,333.0,House,4
Grampians,Horsham,2016Q1,25.0,340.0,House,4
Grampians,Horsham,2016Q2,14.0,360.0,House,4
Grampians,Horsham,2016Q3,14.0,330.0,House,4
Grampians,Horsham,2016Q4,20.0,353.0,House,4
Grampians,Horsham,2017Q1,27.0,340.0,House,4
Grampians,Horsham,2017Q2,25.0,330.0,House,4
Grampians,Horsham,2017Q3,21.0,340.0,House,4
Grampians,Horsham,2017Q4,11.0,350.0,House,4
Grampians,Horsham,2018Q1,36.0,355.0,House,4
Grampians,Horsham,2018Q2,20.0,363.0,House,4
Grampians,Horsham,2018Q3,22.0,340.0,House,4
Grampians,Horsham,2018Q4,19.0,375.0,House,4
Grampians,Horsham,2019Q1,27.0,390.0,House,4
Grampians,Horsham,2019Q2,13.0,370.0,House,4
Grampians,Horsham,2019Q3,18.0,405.0,House,4
Grampians,Horsham,2019Q4,27.0,400.0,House,4
Grampians,Horsham,2020Q1,18.0,355.0,House,4
Grampians,Horsham,2020Q2,21.0,350.0,House,4
Grampians,Horsham,2020Q3,11.0,350.0,House,4
Grampians,Horsham,2020Q4,16.0,415.0,House,4
Grampians,Horsham,2021Q1,16.0,400.0,House,4
Grampians,Horsham,2021Q2,19.0,470.0,House,4
Grampians,Horsham,2021Q3,14.0,430.0,House,4
Grampians,Horsham,2021Q4,19.0,390.0,House,4
Grampians,Horsham,2022Q1,15.0,460.0,House,4
Grampians,Horsham,2022Q2,10.0,435.0,House,4
Grampians,Horsham,2022Q3,17.0,400.0,House,4
Grampians,Horsham,2022Q4,12.0,470.0,House,4
Grampians,Horsham,2023Q1,17.0,450.0,House,4
Grampians,Horsham,2023Q2,15.0,485.0,House,4
Grampians,Horsham,2023Q3,8.0,460.0,House,4
Grampians,Horsham,2023Q4,14.0,485.0,House,4
Grampians,Horsham,2024Q1,17.0,490.0,House,4
Grampians,Horsham,2024Q2,15.0,445.0,House,4
Grampians,Horsham,2024Q3,14.0,485.0,House,4
Grampians,Horsham,2024Q4,10.0,480.0,House,4
Grampians,Moorabool,1999Q2,11.0,165.0,House,4
Grampians,Moorabool,1999Q3,7.0,175.0,House,4
Grampians,Moorabool,1999Q4,6.0,155.0,House,4
Grampians,Moorabool,2000Q1,12.0,175.0,House,4
Grampians,Moorabool,2000Q2,7.0,180.0,House,4
Grampians,Moorabool,2000Q3,12.0,175.0,House,4
Grampians,Moorabool,2000Q4,6.0,165.0,House,4
Grampians,Moorabool,2001Q1,7.0,170.0,House,4
Grampians,Moorabool,2001Q2,8.0,173.0,House,4
Grampians,Moorabool,2001Q3,15.0,190.0,House,4
Grampians,Moorabool,2001Q4,7.0,200.0,House,4
Grampians,Moorabool,2002Q2,5.0,175.0,House,4
Grampians,Moorabool,2002Q3,6.0,210.0,House,4
Grampians,Moorabool,2002Q4,6.0,218.0,House,4
Grampians,Moorabool,2003Q1,12.0,218.0,House,4
Grampians,Moorabool,2003Q2,14.0,178.0,House,4
Grampians,Moorabool,2003Q4,10.0,200.0,House,4
Grampians,Moorabool,2004Q1,16.0,223.0,House,4
Grampians,Moorabool,2004Q2,12.0,230.0,House,4
Grampians,Moorabool,2004Q3,14.0,223.0,House,4
Grampians,Moorabool,2004Q4,10.0,233.0,House,4
Grampians,Moorabool,2005Q1,10.0,225.0,House,4
Grampians,Moorabool,2005Q2,13.0,220.0,House,4
Grampians,Moorabool,2005Q3,14.0,230.0,House,4
Grampians,Moorabool,2005Q4,10.0,215.0,House,4
Grampians,Moorabool,2006Q1,21.0,240.0,House,4
Grampians,Moorabool,2006Q2,15.0,230.0,House,4
Grampians,Moorabool,2006Q3,16.0,235.0,House,4
Grampians,Moorabool,2006Q4,14.0,238.0,House,4
Grampians,Moorabool,2007Q1,10.0,253.0,House,4
Grampians,Moorabool,2007Q2,10.0,263.0,House,4
Grampians,Moorabool,2007Q3,10.0,255.0,House,4
Grampians,Moorabool,2007Q4,17.0,240.0,House,4
Grampians,Moorabool,2008Q1,13.0,260.0,House,4
Grampians,Moorabool,2008Q2,16.0,320.0,House,4
Grampians,Moorabool,2008Q3,15.0,300.0,House,4
Grampians,Moorabool,2008Q4,26.0,320.0,House,4
Grampians,Moorabool,2009Q1,17.0,310.0,House,4
Grampians,Moorabool,2009Q2,18.0,310.0,House,4
Grampians,Moorabool,2009Q3,18.0,300.0,House,4
Grampians,Moorabool,2009Q4,37.0,310.0,House,4
Grampians,Moorabool,2010Q1,29.0,320.0,House,4
Grampians,Moorabool,2010Q2,27.0,320.0,House,4
Grampians,Moorabool,2010Q3,22.0,340.0,House,4
Grampians,Moorabool,2010Q4,32.0,340.0,House,4
Grampians,Moorabool,2011Q1,27.0,340.0,House,4
Grampians,Moorabool,2011Q2,37.0,340.0,House,4
Grampians,Moorabool,2011Q3,46.0,320.0,House,4
Grampians,Moorabool,2011Q4,46.0,320.0,House,4
Grampians,Moorabool,2012Q1,34.0,340.0,House,4
Grampians,Moorabool,2012Q2,34.0,323.0,House,4
Grampians,Moorabool,2012Q3,44.0,330.0,House,4
Grampians,Moorabool,2012Q4,48.0,330.0,House,4
Grampians,Moorabool,2013Q1,33.0,330.0,House,4
Grampians,Moorabool,2013Q2,47.0,340.0,House,4
Grampians,Moorabool,2013Q3,47.0,340.0,House,4
Grampians,Moorabool,2013Q4,37.0,340.0,House,4
Grampians,Moorabool,2014Q1,47.0,340.0,House,4
Grampians,Moorabool,2014Q2,39.0,330.0,House,4
Grampians,Moorabool,2014Q3,47.0,340.0,House,4
Grampians,Moorabool,2014Q4,29.0,335.0,House,4
Grampians,Moorabool,2015Q1,40.0,340.0,House,4
Grampians,Moorabool,2015Q2,31.0,350.0,House,4
Grampians,Moorabool,2015Q3,36.0,350.0,House,4
Grampians,Moorabool,2015Q4,37.0,345.0,House,4
Grampians,Moorabool,2016Q1,29.0,350.0,House,4
Grampians,Moorabool,2016Q2,29.0,350.0,House,4
Grampians,Moorabool,2016Q3,45.0,350.0,House,4
Grampians,Moorabool,2016Q4,31.0,360.0,House,4
Grampians,Moorabool,2017Q1,29.0,360.0,House,4
Grampians,Moorabool,2017Q2,29.0,360.0,House,4
Grampians,Moorabool,2017Q3,48.0,360.0,House,4
Grampians,Moorabool,2017Q4,24.0,378.0,House,4
Grampians,Moorabool,2018Q1,52.0,383.0,House,4
Grampians,Moorabool,2018Q2,29.0,370.0,House,4
Grampians,Moorabool,2018Q3,31.0,400.0,House,4
Grampians,Moorabool,2018Q4,34.0,400.0,House,4
Grampians,Moorabool,2019Q1,47.0,400.0,House,4
Grampians,Moorabool,2019Q2,41.0,400.0,House,4
Grampians,Moorabool,2019Q3,55.0,400.0,House,4
Grampians,Moorabool,2019Q4,41.0,400.0,House,4
Grampians,Moorabool,2020Q1,49.0,390.0,House,4
Grampians,Moorabool,2020Q2,46.0,400.0,House,4
Grampians,Moorabool,2020Q3,55.0,410.0,House,4
Grampians,Moorabool,2020Q4,48.0,420.0,House,4
Grampians,Moorabool,2021Q1,57.0,420.0,House,4
Grampians,Moorabool,2021Q2,55.0,430.0,House,4
Grampians,Moorabool,2021Q3,63.0,430.0,House,4
Grampians,Moorabool,2021Q4,51.0,440.0,House,4
Grampians,Moorabool,2022Q1,40.0,450.0,House,4
Grampians,Moorabool,2022Q2,49.0,460.0,House,4
Grampians,Moorabool,2022Q3,60.0,450.0,House,4
Grampians,Moorabool,2022Q4,37.0,450.0,House,4
Grampians,Moorabool,2023Q1,51.0,460.0,House,4
Grampians,Moorabool,2023Q2,53.0,475.0,House,4
Grampians,Moorabool,2023Q3,56.0,480.0,House,4
Grampians,Moorabool,2023Q4,48.0,488.0,House,4
Grampians,Moorabool,2024Q1,55.0,500.0,House,4
Grampians,Moorabool,2024Q2,60.0,500.0,House,4
Grampians,Moorabool,2024Q3,79.0,530.0,House,4
Grampians,Moorabool,2024Q4,60.0,520.0,House,4
Grampians,Northern Grampians,1999Q2,12.0,130.0,House,4
Grampians,Northern Grampians,1999Q3,6.0,143.0,House,4
Grampians,Northern Grampians,1999Q4,6.0,133.0,House,4
Grampians,Northern Grampians,2000Q4,7.0,135.0,House,4
Grampians,Northern Grampians,2001Q1,8.0,150.0,House,4
Grampians,Northern Grampians,2001Q3,6.0,150.0,House,4
Grampians,Northern Grampians,2001Q4,6.0,150.0,House,4
Grampians,Northern Grampians,2002Q1,6.0,155.0,House,4
Grampians,Northern Grampians,2002Q2,6.0,140.0,House,4
Grampians,Northern Grampians,2003Q1,5.0,200.0,House,4
Grampians,Northern Grampians,2003Q3,6.0,173.0,House,4
Grampians,Northern Grampians,2003Q4,5.0,135.0,House,4
Grampians,Northern Grampians,2004Q1,6.0,185.0,House,4
Grampians,Northern Grampians,2004Q2,11.0,160.0,House,4
Grampians,Northern Grampians,2004Q4,8.0,158.0,House,4
Grampians,Northern Grampians,2005Q3,5.0,200.0,House,4
Grampians,Northern Grampians,2006Q1,7.0,190.0,House,4
Grampians,Northern Grampians,2006Q2,6.0,200.0,House,4
Grampians,Northern Grampians,2006Q3,5.0,180.0,House,4
Grampians,Northern Grampians,2006Q4,8.0,195.0,House,4
Grampians,Northern Grampians,2007Q1,8.0,200.0,House,4
Grampians,Northern Grampians,2007Q2,9.0,180.0,House,4
Grampians,Northern Grampians,2008Q1,15.0,200.0,House,4
Grampians,Northern Grampians,2008Q3,7.0,215.0,House,4
Grampians,Northern Grampians,2009Q1,11.0,210.0,House,4
Grampians,Northern Grampians,2009Q2,5.0,165.0,House,4
Grampians,Northern Grampians,2009Q4,8.0,220.0,House,4
Grampians,Northern Grampians,2010Q1,7.0,220.0,House,4
Grampians,Northern Grampians,2010Q3,10.0,210.0,House,4
Grampians,Northern Grampians,2010Q4,8.0,240.0,House,4
Grampians,Northern Grampians,2011Q2,6.0,225.0,House,4
Grampians,Northern Grampians,2011Q3,6.0,225.0,House,4
Grampians,Northern Grampians,2011Q4,5.0,240.0,House,4
Grampians,Northern Grampians,2012Q1,6.0,220.0,House,4
Grampians,Northern Grampians,2012Q3,5.0,250.0,House,4
Grampians,Northern Grampians,2012Q4,10.0,250.0,House,4
Grampians,Northern Grampians,2013Q1,6.0,240.0,House,4
Grampians,Northern Grampians,2013Q2,5.0,275.0,House,4
Grampians,Northern Grampians,2013Q3,9.0,230.0,House,4
Grampians,Northern Grampians,2013Q4,5.0,250.0,House,4
Grampians,Northern Grampians,2014Q2,6.0,245.0,House,4
Grampians,Northern Grampians,2015Q1,8.0,230.0,House,4
Grampians,Northern Grampians,2015Q3,8.0,270.0,House,4
Grampians,Northern Grampians,2015Q4,6.0,265.0,House,4
Grampians,Northern Grampians,2016Q1,9.0,280.0,House,4
Grampians,Northern Grampians,2016Q2,7.0,280.0,House,4
Grampians,Northern Grampians,2016Q4,5.0,230.0,House,4
Grampians,Northern Grampians,2017Q2,5.0,250.0,House,4
Grampians,Northern Grampians,2018Q1,9.0,280.0,House,4
Grampians,Northern Grampians,2018Q2,8.0,300.0,House,4
Grampians,Northern Grampians,2018Q4,5.0,280.0,House,4
Grampians,Northern Grampians,2019Q1,9.0,300.0,House,4
Grampians,Northern Grampians,2019Q2,8.0,280.0,House,4
Grampians,Northern Grampians,2019Q3,13.0,350.0,House,4
Grampians,Northern Grampians,2019Q4,12.0,325.0,House,4
Grampians,Northern Grampians,2020Q1,6.0,270.0,House,4
Grampians,Northern Grampians,2020Q2,5.0,295.0,House,4
Grampians,Northern Grampians,2020Q4,6.0,295.0,House,4
Grampians,Northern Grampians,2021Q2,5.0,350.0,House,4
Grampians,Northern Grampians,2021Q3,6.0,355.0,House,4
Grampians,Northern Grampians,2022Q2,5.0,370.0,House,4
Grampians,Northern Grampians,2022Q3,5.0,380.0,House,4
Grampians,Northern Grampians,2022Q4,5.0,380.0,House,4
Grampians,Northern Grampians,2023Q1,9.0,360.0,House,4
Grampians,Northern Grampians,2024Q2,6.0,425.0,House,4
Grampians,Northern Grampians,2024Q3,6.0,425.0,House,4
Grampians,Pyrenees,1999Q2,5.0,120.0,House,4
Grampians,Pyrenees,1999Q3,7.0,120.0,House,4
Grampians,Pyrenees,2000Q1,5.0,100.0,House,4
Grampians,Pyrenees,2001Q1,5.0,235.0,House,4
Grampians,Pyrenees,2011Q2,7.0,230.0,House,4
Grampians,Pyrenees,2013Q3,5.0,235.0,House,4
Grampians,Pyrenees,2021Q1,5.0,340.0,House,4
Grampians,Yarriambiack,2008Q3,6.0,143.0,House,4
Grampians,Yarriambiack,2015Q1,5.0,160.0,House,4
Grampians,Yarriambiack,2019Q1,6.0,200.0,House,4
Grampians,Yarriambiack,2020Q2,6.0,218.0,House,4
Loddon Mallee,Buloke,2021Q3,5.0,260.0,House,4
Loddon Mallee,Buloke,2024Q1,5.0,300.0,House,4
Loddon Mallee,Campaspe,1999Q2,12.0,150.0,House,4
Loddon Mallee,Campaspe,1999Q3,14.0,165.0,House,4
Loddon Mallee,Campaspe,1999Q4,26.0,150.0,House,4
Loddon Mallee,Campaspe,2000Q1,14.0,200.0,House,4
Loddon Mallee,Campaspe,2000Q2,18.0,150.0,House,4
Loddon Mallee,Campaspe,2000Q3,10.0,175.0,House,4
Loddon Mallee,Campaspe,2000Q4,14.0,195.0,House,4
Loddon Mallee,Campaspe,2001Q1,17.0,200.0,House,4
Loddon Mallee,Campaspe,2001Q2,23.0,195.0,House,4
Loddon Mallee,Campaspe,2001Q3,18.0,160.0,House,4
Loddon Mallee,Campaspe,2001Q4,17.0,180.0,House,4
Loddon Mallee,Campaspe,2002Q1,16.0,175.0,House,4
Loddon Mallee,Campaspe,2002Q2,11.0,200.0,House,4
Loddon Mallee,Campaspe,2002Q3,12.0,250.0,House,4
Loddon Mallee,Campaspe,2002Q4,15.0,230.0,House,4
Loddon Mallee,Campaspe,2003Q1,17.0,145.0,House,4
Loddon Mallee,Campaspe,2003Q2,13.0,180.0,House,4
Loddon Mallee,Campaspe,2003Q3,15.0,250.0,House,4
Loddon Mallee,Campaspe,2003Q4,22.0,220.0,House,4
Loddon Mallee,Campaspe,2004Q1,14.0,240.0,House,4
Loddon Mallee,Campaspe,2004Q2,15.0,200.0,House,4
Loddon Mallee,Campaspe,2004Q3,17.0,250.0,House,4
Loddon Mallee,Campaspe,2004Q4,23.0,240.0,House,4
Loddon Mallee,Campaspe,2005Q1,10.0,283.0,House,4
Loddon Mallee,Campaspe,2005Q2,14.0,248.0,House,4
Loddon Mallee,Campaspe,2005Q3,15.0,200.0,House,4
Loddon Mallee,Campaspe,2005Q4,17.0,225.0,House,4
Loddon Mallee,Campaspe,2006Q1,14.0,255.0,House,4
Loddon Mallee,Campaspe,2006Q2,20.0,250.0,House,4
Loddon Mallee,Campaspe,2006Q3,10.0,244.0,House,4
Loddon Mallee,Campaspe,2006Q4,16.0,245.0,House,4
Loddon Mallee,Campaspe,2007Q1,18.0,245.0,House,4
Loddon Mallee,Campaspe,2007Q2,18.0,235.0,House,4
Loddon Mallee,Campaspe,2007Q3,25.0,250.0,House,4
Loddon Mallee,Campaspe,2007Q4,17.0,210.0,House,4
Loddon Mallee,Campaspe,2008Q1,20.0,265.0,House,4
Loddon Mallee,Campaspe,2008Q2,30.0,280.0,House,4
Loddon Mallee,Campaspe,2008Q3,27.0,270.0,House,4
Loddon Mallee,Campaspe,2008Q4,27.0,260.0,House,4
Loddon Mallee,Campaspe,2009Q1,19.0,260.0,House,4
Loddon Mallee,Campaspe,2009Q2,22.0,275.0,House,4
Loddon Mallee,Campaspe,2009Q3,20.0,260.0,House,4
Loddon Mallee,Campaspe,2009Q4,23.0,250.0,House,4
Loddon Mallee,Campaspe,2010Q1,20.0,284.0,House,4
Loddon Mallee,Campaspe,2010Q2,28.0,280.0,House,4
Loddon Mallee,Campaspe,2010Q3,20.0,270.0,House,4
Loddon Mallee,Campaspe,2010Q4,23.0,290.0,House,4
Loddon Mallee,Campaspe,2011Q1,15.0,280.0,House,4
Loddon Mallee,Campaspe,2011Q2,24.0,295.0,House,4
Loddon Mallee,Campaspe,2011Q3,30.0,285.0,House,4
Loddon Mallee,Campaspe,2011Q4,20.0,305.0,House,4
Loddon Mallee,Campaspe,2012Q1,32.0,285.0,House,4
Loddon Mallee,Campaspe,2012Q2,29.0,300.0,House,4
Loddon Mallee,Campaspe,2012Q3,27.0,330.0,House,4
Loddon Mallee,Campaspe,2012Q4,26.0,305.0,House,4
Loddon Mallee,Campaspe,2013Q1,20.0,335.0,House,4
Loddon Mallee,Campaspe,2013Q2,16.0,300.0,House,4
Loddon Mallee,Campaspe,2013Q3,26.0,300.0,House,4
Loddon Mallee,Campaspe,2013Q4,25.0,350.0,House,4
Loddon Mallee,Campaspe,2014Q1,26.0,310.0,House,4
Loddon Mallee,Campaspe,2014Q2,20.0,318.0,House,4
Loddon Mallee,Campaspe,2014Q3,23.0,350.0,House,4
Loddon Mallee,Campaspe,2014Q4,22.0,350.0,House,4
Loddon Mallee,Campaspe,2015Q1,19.0,370.0,House,4
Loddon Mallee,Campaspe,2015Q2,15.0,380.0,House,4
Loddon Mallee,Campaspe,2015Q3,23.0,340.0,House,4
Loddon Mallee,Campaspe,2015Q4,33.0,380.0,House,4
Loddon Mallee,Campaspe,2016Q1,20.0,380.0,House,4
Loddon Mallee,Campaspe,2016Q2,24.0,350.0,House,4
Loddon Mallee,Campaspe,2016Q3,18.0,385.0,House,4
Loddon Mallee,Campaspe,2016Q4,22.0,390.0,House,4
Loddon Mallee,Campaspe,2017Q1,29.0,390.0,House,4
Loddon Mallee,Campaspe,2017Q2,25.0,360.0,House,4
Loddon Mallee,Campaspe,2017Q3,25.0,370.0,House,4
Loddon Mallee,Campaspe,2017Q4,26.0,380.0,House,4
Loddon Mallee,Campaspe,2018Q1,23.0,395.0,House,4
Loddon Mallee,Campaspe,2018Q2,23.0,350.0,House,4
Loddon Mallee,Campaspe,2018Q3,30.0,370.0,House,4
Loddon Mallee,Campaspe,2018Q4,21.0,390.0,House,4
Loddon Mallee,Campaspe,2019Q1,26.0,405.0,House,4
Loddon Mallee,Campaspe,2019Q2,31.0,370.0,House,4
Loddon Mallee,Campaspe,2019Q3,29.0,400.0,House,4
Loddon Mallee,Campaspe,2019Q4,27.0,400.0,House,4
Loddon Mallee,Campaspe,2020Q1,25.0,375.0,House,4
Loddon Mallee,Campaspe,2020Q2,35.0,380.0,House,4
Loddon Mallee,Campaspe,2020Q3,30.0,420.0,House,4
Loddon Mallee,Campaspe,2020Q4,33.0,450.0,House,4
Loddon Mallee,Campaspe,2021Q1,28.0,450.0,House,4
Loddon Mallee,Campaspe,2021Q2,23.0,450.0,House,4
Loddon Mallee,Campaspe,2021Q3,25.0,400.0,House,4
Loddon Mallee,Campaspe,2021Q4,19.0,510.0,House,4
Loddon Mallee,Campaspe,2022Q1,24.0,460.0,House,4
Loddon Mallee,Campaspe,2022Q2,26.0,485.0,House,4
Loddon Mallee,Campaspe,2022Q3,29.0,465.0,House,4
Loddon Mallee,Campaspe,2022Q4,26.0,520.0,House,4
Loddon Mallee,Campaspe,2023Q1,25.0,580.0,House,4
Loddon Mallee,Campaspe,2023Q2,28.0,500.0,House,4
Loddon Mallee,Campaspe,2023Q3,24.0,550.0,House,4
Loddon Mallee,Campaspe,2023Q4,23.0,500.0,House,4
Loddon Mallee,Campaspe,2024Q1,31.0,550.0,House,4
Loddon Mallee,Campaspe,2024Q2,32.0,550.0,House,4
Loddon Mallee,Campaspe,2024Q3,29.0,520.0,House,4
Loddon Mallee,Campaspe,2024Q4,22.0,538.0,House,4
Loddon Mallee,Central Goldfields,1999Q2,5.0,125.0,House,4
Loddon Mallee,Central Goldfields,1999Q4,5.0,120.0,House,4
Loddon Mallee,Central Goldfields,2000Q1,9.0,120.0,House,4
Loddon Mallee,Central Goldfields,2001Q1,7.0,130.0,House,4
